field_id,day,days_after_sowing,kornix_moisture_0_10,sentinel1_vv_db,sentinel1_vh_db,precipitation_3d_mm,irrigation_3d_mm,precipitation_7d_mm,irrigation_7d_mm
SP_3_1,2026-07-23,0.0,0.25039841720763384,-3.5558752261356514,-12.531249098758433,17.5,0.0,17.5,0.0
SP_3_1,2026-07-24,0.0,0.25532059756970743,-5.770803844719462,-13.046275383389052,10.6,0.0,20.5,0.0
SP_3_1,2026-07-27,0.0,0.3136633938636173,-5.791759068394914,-12.51041363571341,28.7,0.0,49.2,0.0
SP_3_1,2026-07-29,0.0,0.3100479411759244,-4.551951808152823,-12.526904058854287,8.4,0.0,40.0,0.0
SP_3_1,2026-07-30,0.0,0.32496162046519245,-5.644106067146215,-13.069175879439442,16.1,0.0,47.8,0.0
SP_3_1,2026-08-02,0.0,0.26841426236071336,-6.228498330944568,-12.43998482165959,0.3,0.0,16.5,0.0
SP_3_1,2026-08-04,0.0,0.25751285022720244,-4.480748740557462,-12.291345669320304,2.4,0.0,15.299999999999999,0.0
SP_3_1,2026-08-05,0.0,0.24893423993578165,-6.0059545879496525,-13.26385354457922,2.4,0.0,10.5,0.0
SP_3_1,2026-08-08,0.0,0.2848107083239472,-6.083502176978403,-12.455204075432631,19.8,0.0,22.2,0.0
SP_3_1,2026-08-10,0.0,0.2540891994195075,-5.286097695606809,-12.702726475497602,5.1,0.0,21.0,0.0
SP_3_1,2026-08-11,0.0,0.2458921872837816,-5.991596184558441,-13.168713563523024,0.75,0.0,20.55,0.0
SP_3_1,2026-08-14,0.0,0.2822253586782335,-7.104968336262534,-13.120325780493118,15.700000000000001,0.0,20.95,0.0
SP_3_1,2026-08-16,0.0,0.250106107152927,-5.827335782495739,-13.022727064426654,15.0,0.0,16.45,0.0
SP_3_1,2026-08-17,0.0,0.22540672819106009,-6.663279217252662,-13.486454155237587,0.65,0.0,16.5,0.0
SP_3_1,2026-08-20,0.0,0.15981107565432962,-6.873030947129885,-13.262623401424268,1.4,0.0,16.45,0.0
SP_3_1,2026-08-22,0.0,0.15,-5.851276982415553,-13.170233303073536,2.8,0.0,2.85,0.0
SP_3_1,2026-08-23,0.0,0.15,-6.308982615827338,-13.441400043508498,1.4000000000000001,0.0,2.85,0.0
SP_3_1,2026-08-26,0.0,0.15,-6.956882525177058,-13.294041628319551,0.6,0.0,3.4,0.0
SP_3_4,2026-04-06,0.0,0.2632140677152135,-5.947587611157756,-14.954233980697518,10.4,0.0,14.0,0.0
SP_3_4,2026-04-09,0.0,0.27648691748678317,-4.007595784817212,-12.204157383274135,8.600000000000001,0.0,19.2,0.0
SP_3_4,2026-04-11,0.0,0.27889557860228364,-3.153110222700356,-11.62240616646078,12.3,0.0,22.6,0.0
SP_3_4,2026-04-12,0.0,0.27153215661712204,-3.887429993298137,-12.259887720241432,6.4,0.0,17.7,0.0
SP_3_4,2026-04-18,0.0,0.29375738401740364,-3.987950630741181,-12.353459264938538,11.9,0.0,22.400000000000002,0.0
SP_3_4,2026-04-21,0.0,0.29425636666707244,-3.958997482174439,-12.209564998189217,6.4,0.0,22.7,0.0
SP_3_4,2026-04-23,0.0,0.30591243249421574,-4.775771974197921,-14.409818291959137,9.9,0.0,18.4,0.0
SP_3_4,2026-04-24,0.0,0.31418260641885665,-3.7629253229992616,-12.170189597912078,13.3,0.0,22.0,0.0
SP_3_4,2026-04-30,0.0,0.34531060325811497,-5.2878988594676315,-14.344580934564966,3.3000000000000003,0.0,39.2,0.0
SP_3_4,2026-05-03,0.0,0.30578766811998986,-9.765818312587704,-20.087806680148653,0.1,0.0,14.0,0.0
SP_3_4,2026-05-05,0.0,0.2737331329383572,-8.68820821486471,-18.512062719296807,0.2,0.0,2.0,0.0
SP_3_4,2026-05-06,0.0,0.25818779213766324,-10.12959619264571,-20.584746791532353,0.30000000000000004,0.0,0.8,0.0
SP_3_4,2026-05-13,0.0,0.28528677219902077,-4.338728955141766,-13.12902903174274,12.0,0.0,15.0,0.0
SP_3_4,2026-05-15,0.0,0.27085794457900053,-10.764618006156294,-20.759843445219637,0.2,0.0,13.4,0.0
SP_3_4,2026-05-16,0.0,0.26275205052583744,-11.071759846956109,-21.132590898405997,0.2,0.0,13.2,0.0
SP_3_4,2026-05-17,0.0,0.2558137177022114,-9.158992875637065,-18.921394305250864,0.4,0.0,12.4,0.0
SP_3_4,2026-05-18,0.0,0.23267863377750359,-3.6871138348937493,-12.70463829884899,0.2,0.0,4.4,0.0
SP_3_4,2026-05-24,0.0,0.15,-8.118433600568299,-22.51144631061454,1.0,0.0,1.1,0.0
SP_3_4,2026-05-25,0.0,0.18737302366308864,-3.7172844402704848,-20.12047710187384,5.4,0.0,5.5,0.0
SP_3_4,2026-05-27,0.0,0.26268546078977123,-2.467409050495675,-19.016784541780805,14.5,0.0,15.600000000000001,0.0
SP_3_4,2026-05-28,0.0,0.2626097830499034,-9.302612716066553,-21.89897496963976,11.3,0.0,16.700000000000003,0.0
SP_3_4,2026-05-29,0.0,0.2736243801721349,-6.086906931466411,-19.981993188377366,10.8,0.0,20.400000000000002,0.0
SP_3_4,2026-05-30,0.0,0.27669270057970147,-9.36462692985607,-15.755298457309468,7.700000000000001,0.0,22.200000000000003,0.0
SP_3_4,2026-06-08,0.0,0.2295660514563661,-8.021257497618548,-21.306244129558984,0.0,10.0,0.7999999999999999,10.0
SP_3_4,2026-06-09,0.0,0.20098104859071805,-7.007933568914178,-20.796041192250865,0.1,10.0,0.7999999999999999,10.0
SP_3_4,2026-06-11,0.0,0.19326083848088987,-2.642130679998829,-18.429948677943763,0.1,7.0,0.7999999999999999,17.0
SP_3_4,2026-06-18,0.0,0.24387830228935606,-6.810011448431478,-19.69832954434731,3.7,0.0,19.4,0.0
SP_3_4,2026-06-21,0.0,0.20706321638673703,-6.835421223361528,-19.06094032235454,1.7000000000000002,0.0,13.0,0.0
SP_3_4,2026-06-23,0.0,0.20277719350375067,-3.0932630996182024,-15.526042179804136,4.0,0.0,8.7,0.0
SP_3_4,2026-06-27,0.0,0.24900645671928365,-3.7910391280355666,-15.869688558498048,4.1,15.0,8.1,15.0
SP_3_4,2026-06-29,0.0,0.22089177789912823,-2.353283335098108,-14.417118004731151,2.0,0.0,4.3999999999999995,15.0
SP_3_4,2026-06-30,0.0,0.2027391877719907,-4.984853572182261,-14.776710816966553,0.30000000000000004,0.0,4.3999999999999995,15.0
SP_3_4,2026-07-03,0.0,0.22185222605205848,-2.486803815659524,-14.322573917422348,9.5,0.0,11.5,0.0
SP_3_4,2026-07-05,0.0,0.29453823705273535,-1.5113347188898727,-13.34599739162548,36.1,0.0,37.1,0.0
SP_3_4,2026-07-06,0.0,0.28895826828425303,-3.800594369899657,-14.13254926244113,30.9,0.0,40.4,0.0
SP_3_4,2026-07-09,0.0,0.2822299916406072,-4.588583059436361,-13.446103237271895,10.4,0.0,50.0,0.0
SP_3_4,2026-07-11,0.0,0.3171650436422539,-3.912399289120003,-13.611737195335118,22.900000000000002,0.0,37.1,0.0
SP_3_4,2026-07-12,0.0,0.32908796502792464,-4.908141939241803,-13.056421696578845,24.8,0.0,38.7,0.0
SP_3_4,2026-07-15,0.0,0.299513101687897,-5.5316836337849296,-13.010612454616727,5.8,0.0,36.5,0.0
SP_3_4,2026-07-17,0.0,0.28146918834310236,-5.767557994777293,-13.590689859258296,4.5,0.0,31.7,0.0
SP_3_4,2026-07-18,0.0,0.267741476147002,-7.1699988728057695,-13.855448481169326,2.8,0.0,16.4,0.0
SP_3_4,2026-07-21,0.0,0.2692989055321195,-5.711878219400131,-11.72645716195317,8.0,0.0,12.5,0.0
SP_3_4,2026-07-23,0.0,0.2659068545383743,-5.374237406867853,-12.50599067880466,13.4,0.0,13.4,0.0
SP_3_4,2026-07-24,0.0,0.26605678237742403,-6.347025524681134,-12.947669777708999,7.2,0.0,15.200000000000001,0.0
SP_3_4,2026-07-27,0.0,0.33403432908999275,-6.116555475329374,-12.659729068800917,30.099999999999998,0.0,45.3,0.0
SP_3_4,2026-07-29,0.0,0.3331027565504982,-5.964488536015894,-12.847567824784964,8.9,0.0,40.8,0.0
SP_3_4,2026-07-30,0.0,0.3446475714263608,-6.499614044933048,-13.396656001249603,15.8,0.0,47.7,0.0
SP_3_4,2026-08-02,0.0,0.2892106369523956,-6.430503599313299,-12.662455267482688,0.5,0.0,16.3,0.0
SP_3_4,2026-08-04,0.0,0.2739387492239307,-5.1643315505414575,-12.255412226585703,1.2,0.0,14.1,0.0
SP_3_4,2026-08-05,0.0,0.26594763685458367,-6.4868211366531545,-13.284666522433156,1.2,0.0,8.6,0.0
SP_3_4,2026-08-08,0.0,0.28874778214962565,-6.2983801909867445,-12.888483134971993,16.0,0.0,17.2,0.0
SP_3_4,2026-08-10,0.0,0.2601221727900701,-5.794964598874546,-12.931257058513177,2.5,0.0,16.2,0.0
SP_3_4,2026-08-11,0.0,0.2534361993237013,-6.606906305134375,-13.314386973606753,0.35,0.0,16.35,0.0
SP_3_4,2026-08-14,0.0,0.29100413040252554,-7.093357173483408,-13.497167633224024,15.700000000000001,0.0,18.35,0.0
SP_3_4,2026-08-16,0.0,0.26041257089299935,-6.292909365922061,-13.200624624068771,15.0,0.0,16.45,0.0
SP_3_4,2026-08-17,0.0,0.23720615908421824,-7.211489034944502,-13.693494942177953,0.65,0.0,16.5,0.0
SP_3_4,2026-08-20,0.0,0.1871474086030741,-6.9398893408656415,-13.317168767885605,2.0,0.0,17.05,0.0
SP_3_4,2026-08-22,0.0,0.18343123199424882,-6.1588771891743885,-13.19767661016302,4.2,0.0,4.25,0.0
SP_3_4,2026-08-23,0.0,0.16487119600937294,-6.57923053871947,-13.295830850222508,2.2,0.0,4.25,0.0
SP_3_4,2026-08-26,0.0,0.15,-7.065961820174131,-13.460958606170871,0.6,0.0,4.8,0.0
SP_3_5,2026-04-06,0.0,0.26332956458599427,-5.953133789023343,-14.842366808233953,10.3,0.0,14.1,0.0
SP_3_5,2026-04-09,0.0,0.2751938896452688,-4.276561780774299,-12.471257728650663,8.3,0.0,19.0,0.0
SP_3_5,2026-04-11,0.0,0.2772965740631281,-3.0723453236954072,-11.851767151621228,11.200000000000001,0.0,21.7,0.0
SP_3_5,2026-04-12,0.0,0.2713113638414989,-4.040103802069733,-12.238822186415067,6.4,0.0,17.3,0.0
SP_3_5,2026-04-18,0.0,0.2873737903456754,-4.220154875266855,-12.380267147934084,10.4,0.0,20.2,0.0
SP_3_5,2026-04-21,0.0,0.2869515054163766,-4.026239736705002,-12.2517667667775,5.6000000000000005,0.0,19.7,0.0
SP_3_5,2026-04-23,0.0,0.30274295506326654,-4.352669694129782,-13.791565402115387,10.5,0.0,17.6,0.0
SP_3_5,2026-04-24,0.0,0.30724639815444393,-3.939892070039633,-12.155501839117926,13.100000000000001,0.0,20.6,0.0
SP_3_5,2026-04-30,0.0,0.3399997350515416,-5.208714011473617,-14.011808149777698,3.7,0.0,37.7,0.0
SP_3_5,2026-05-03,0.0,0.3005643897729275,-9.911226735068203,-20.147923374840616,0.1,0.0,14.200000000000001,0.0
SP_3_5,2026-05-05,0.0,0.2682543594427301,-8.714113680348634,-17.920246443480586,0.3,0.0,2.5,0.0
SP_3_5,2026-05-06,0.0,0.25278021650366567,-10.534463028964453,-20.678894013084182,0.4,0.0,1.1,0.0
SP_3_5,2026-05-13,0.0,0.27970068733321257,-4.8300456540280745,-13.67098682674838,11.0,0.0,14.1,0.0
SP_3_5,2026-05-15,0.0,0.265375369170177,-10.909492026390723,-21.010887560674426,0.2,0.0,12.3,0.0
SP_3_5,2026-05-16,0.0,0.2577974849503999,-11.244089560821509,-21.29587707847317,0.2,0.0,12.1,0.0
SP_3_5,2026-05-17,0.0,0.25339694712855004,-9.309065551477401,-18.22217246630389,0.8,0.0,11.8,0.0
SP_3_5,2026-05-18,0.0,0.22877659223725588,-4.001479208187307,-12.993848822075007,0.6,0.0,5.8,0.0
SP_3_5,2026-05-24,0.0,0.15,-9.753344743418427,-22.985600622623675,0.7,0.0,1.1,0.0
SP_3_5,2026-05-25,0.0,0.20957651315063539,-5.1041346247357655,-20.526359923500806,6.6,0.0,7.1,0.0
SP_3_5,2026-05-27,0.0,0.26687803908705726,-2.740182992263507,-18.206022696077216,15.9,0.0,17.0,0.0
SP_3_5,2026-05-28,0.0,0.26697255725685937,-8.924873013741294,-22.02366180013991,11.5,0.0,18.2,0.0
SP_3_5,2026-05-29,0.0,0.27525387136038765,-5.793586456444686,-19.71733154620801,11.2,0.0,21.4,0.0
SP_3_5,2026-05-30,0.0,0.28039194363510883,-6.947683589534352,-14.185508355568588,8.3,0.0,24.3,0.0
SP_3_5,2026-06-08,0.0,0.15,-9.931267785322067,-22.294393709170727,0.0,0.0,0.5,0.0
SP_3_5,2026-06-09,0.0,0.15,-9.882199591123257,-22.36178454496656,0.1,0.0,0.6,0.0
SP_3_5,2026-06-11,0.0,0.17055691053082134,-5.57499880394123,-19.433960319718786,0.1,10.0,0.6,10.0
SP_3_5,2026-06-18,0.0,0.25656870510487173,-7.624308356856348,-18.53780336970692,4.6000000000000005,0.0,24.3,0.0
SP_3_5,2026-06-21,0.0,0.22686676565770295,-7.2992588115349974,-18.197434893088897,3.0,0.0,16.2,0.0
SP_3_5,2026-06-23,0.0,0.21840490415391012,-3.377865706057605,-14.163709483748143,3.5,0.0,10.0,0.0
SP_3_5,2026-06-27,0.0,0.24732837419678455,-4.188426397296566,-15.09696649949525,3.5,0.0,7.0,15.0
SP_3_5,2026-06-29,0.0,0.2246218114528202,-5.813984178316135,-14.915311843047848,1.8,0.0,3.8000000000000003,15.0
SP_3_5,2026-06-30,0.0,0.20932841992548623,-6.930376818274892,-14.888263741879923,0.2,0.0,3.7,15.0
SP_3_5,2026-07-03,0.0,0.2377473454810917,-2.93193774283953,-13.739461287012269,11.0,0.0,12.799999999999999,0.0
SP_3_5,2026-07-05,0.0,0.31013053666276164,-2.64830270189573,-13.041663578453573,39.3,0.0,40.199999999999996,0.0
SP_3_5,2026-07-06,0.0,0.30755912929140433,-4.307204860313551,-13.863877462432239,33.6,0.0,44.6,0.0
SP_3_5,2026-07-09,0.0,0.29603513240791013,-4.712098085134771,-13.254931541203536,9.1,0.0,52.9,0.0
SP_3_5,2026-07-11,0.0,0.32371479666377806,-4.461263184910335,-13.453476068522246,21.1,0.0,33.5,0.0
SP_3_5,2026-07-12,0.0,0.3384299501219151,-5.094666176764119,-12.84745178860037,23.3,0.0,36.9,0.0
SP_3_5,2026-07-15,0.0,0.30609677363864646,-5.368713943753191,-12.881168946881505,4.9,0.0,34.1,0.0
SP_3_5,2026-07-17,0.0,0.2876641247405741,-5.704856856000821,-13.536294191912472,4.1,0.0,28.4,0.0
SP_3_5,2026-07-18,0.0,0.2743956133499274,-7.081971021165061,-13.660106005132707,2.5,0.0,15.5,0.0
SP_3_5,2026-07-21,0.0,0.2707876513608998,-5.721530346458325,-11.70410312384564,6.4,0.0,10.5,0.0
SP_3_5,2026-07-23,0.0,0.26286343215214875,-4.83564524598764,-12.254674514191917,9.4,0.0,9.6,0.0
SP_3_5,2026-07-24,0.0,0.2579542324259213,-6.4437654773398325,-12.809457321685889,3.6,0.0,10.0,0.0
SP_3_5,2026-07-27,0.0,0.3199112083306869,-6.11748918657902,-12.414018457964879,26.200000000000003,0.0,36.0,0.0
SP_3_5,2026-07-29,0.0,0.3191618213568395,-5.570933555129413,-12.607744701652965,8.200000000000001,0.0,34.5,0.0
SP_3_5,2026-07-30,0.0,0.33520457888735355,-6.403162958841064,-13.18631189486692,15.4,0.0,42.0,0.0
SP_3_5,2026-08-02,0.0,0.2812887048309187,-6.021205477909433,-12.363290311774357,0.3,0.0,16.1,0.0
SP_3_5,2026-08-04,0.0,0.2683420174762076,-4.8412135378636085,-12.05315704872389,1.5,0.0,14.1,0.0
SP_3_5,2026-08-05,0.0,0.2602839381572185,-6.284023159562095,-13.128139578533737,1.5,0.0,9.4,0.0
SP_3_5,2026-08-08,0.0,0.28376854363341436,-5.962657734268908,-12.607203103320614,16.5,0.0,18.0,0.0
SP_3_5,2026-08-10,0.0,0.25490825088171104,-5.4724838259318105,-12.631075918023694,1.4000000000000001,0.0,16.599999999999998,0.0
SP_3_5,2026-08-11,0.0,0.248328644587938,-6.36145353593709,-13.16663872707309,0.25,0.0,16.75,0.0
SP_3_5,2026-08-14,0.0,0.28675522492037847,-6.866785830547243,-12.988715038556112,15.700000000000001,0.0,17.25,0.0
SP_3_5,2026-08-16,0.0,0.255895839212228,-6.184770426400177,-12.777649037006755,15.0,0.0,16.45,0.0
SP_3_5,2026-08-17,0.0,0.23220623962988093,-7.006982451824706,-13.304822024928292,0.65,0.0,16.5,0.0
SP_3_5,2026-08-20,0.0,0.18064105763320815,-6.828509550032212,-13.187721949742716,2.1,0.0,17.150000000000002,0.0
SP_3_5,2026-08-22,0.0,0.1804038495747339,-6.086535508014689,-13.260975147812351,4.6,0.0,4.65,0.0
SP_3_5,2026-08-23,0.0,0.16162609125969374,-6.351534394373925,-12.980163260596791,2.5,0.0,4.65,0.0
SP_3_5,2026-08-26,0.0,0.15,-6.959010841286421,-13.155441280830804,0.6,0.0,5.2,0.0
SP_4_1,2026-04-06,0.0,0.264861761194425,-8.958993116060505,-18.15693319746093,10.600000000000001,0.0,14.5,0.0
SP_4_1,2026-04-09,0.0,0.27912819215987345,-4.93044349676225,-13.416407705862802,9.2,0.0,19.900000000000002,0.0
SP_4_1,2026-04-11,0.0,0.279964511022508,-4.5615002623618786,-12.841081081477576,12.7,0.0,23.3,0.0
SP_4_1,2026-04-12,0.0,0.2736886369284335,-5.084012008500471,-13.191290421836566,6.4,0.0,18.7,0.0
SP_4_1,2026-04-18,0.0,0.2900105826461048,-5.181336139276505,-13.18949929145373,12.7,0.0,21.1,0.0
SP_4_1,2026-04-21,0.0,0.2903942802668864,-4.710651987340585,-13.212081780526514,5.5,0.0,20.2,0.0
SP_4_1,2026-04-23,0.0,0.2999320699892985,-5.549500403523956,-14.328007211051565,9.1,0.0,14.9,0.0
SP_4_1,2026-04-24,0.0,0.3107617956566035,-5.036530470975106,-13.061416031141553,12.899999999999999,0.0,19.5,0.0
SP_4_1,2026-04-30,0.0,0.3402467211823289,-5.83867115335118,-14.292043924564348,3.8000000000000003,0.0,38.3,0.0
SP_4_1,2026-05-03,0.0,0.3009227780736501,-9.51047222534797,-19.45704444901551,0.0,0.0,13.3,0.0
SP_4_1,2026-05-05,0.0,0.26885241799071774,-8.779221369414742,-17.88977082883154,0.3,0.0,2.8000000000000003,0.0
SP_4_1,2026-05-06,0.0,0.2500781237703568,-10.18274664699569,-19.669801726075548,0.3,0.0,0.9000000000000001,0.0
SP_4_1,2026-05-13,0.0,0.28805717478553666,-5.696728158215172,-18.20818710649009,16.3,0.0,18.7,0.0
SP_4_1,2026-05-15,0.0,0.27125596585514644,-4.144782769698313,-21.908143976390217,0.1,0.0,18.400000000000002,0.0
SP_4_1,2026-05-16,0.0,0.26363623463095776,-4.633640837756664,-22.0390464034745,0.1,0.0,17.5,0.0
SP_4_1,2026-05-17,0.0,0.2581692106590012,-10.020831831438123,-19.7995204023047,0.7999999999999999,0.0,17.1,0.0
SP_4_1,2026-05-18,0.0,0.2330677570619799,-5.101711152713198,-16.630381565875567,0.7,0.0,5.2,0.0
SP_4_1,2026-05-24,0.0,0.15,-10.216914977310715,-21.384971661756502,1.4000000000000001,0.0,1.6,0.0
SP_4_1,2026-05-25,0.0,0.19004033302380696,-6.970839680917634,-19.057313566261115,5.9,0.0,6.2,0.0
SP_4_1,2026-05-27,0.0,0.24855401313131995,2.9865781590493667,-19.013456978995936,11.4,0.0,13.0,0.0
SP_4_1,2026-05-28,0.0,0.2548120514987184,-3.411468426655598,-20.84451962640806,8.5,0.0,14.5,0.0
SP_4_1,2026-05-29,0.0,0.26716178695567694,-7.845889421115025,-19.018891424586528,7.300000000000001,0.0,18.0,0.0
SP_4_1,2026-05-30,0.0,0.26855299745092037,-7.110437580127802,-15.741285398069877,7.4,0.0,18.8,0.0
SP_4_1,2026-06-08,0.0,0.15,-3.6920205896987697,-20.426846317200184,0.0,0.0,1.2999999999999998,0.0
SP_4_1,2026-06-09,0.0,0.24128992323512635,-2.5617252156203083,-19.684443991524304,0.0,15.0,1.2999999999999998,15.0
SP_4_1,2026-06-11,0.0,0.16155318308533065,-8.00649725564681,-17.56841490108833,0.0,15.0,0.7999999999999999,15.0
SP_4_1,2026-06-18,0.0,0.24434970644434606,-7.830508609468154,-16.07113421712189,5.1,0.0,19.2,0.0
SP_4_1,2026-06-21,0.0,0.19808968112309353,-3.0199826391182243,-15.684731637740427,0.5,0.0,13.5,0.0
SP_4_1,2026-06-23,0.0,0.1950508905796169,-5.32378292817474,-13.721507354181764,3.6,0.0,8.3,0.0
SP_4_1,2026-06-27,0.0,0.2394542547518608,-3.60776947201346,-14.28052613995223,2.1999999999999997,15.0,5.8,15.0
SP_4_1,2026-06-29,0.0,0.20873258606071787,-4.907417681124419,-13.564944939199776,2.0,0.0,2.4,15.0
SP_4_1,2026-06-30,0.0,0.19008355056296042,-6.02155601737051,-13.832978102504281,0.1,0.0,2.3,15.0
SP_4_1,2026-07-03,0.0,0.18900995971554882,-0.7974574249160202,-12.411068430607537,5.8999999999999995,0.0,7.8999999999999995,0.0
SP_4_1,2026-07-05,0.0,0.27161770750744146,-4.065441564677078,-12.517412781911457,28.5,0.0,29.299999999999997,0.0
SP_4_1,2026-07-06,0.0,0.27003031033333974,-5.422290815864656,-13.553176399643423,27.599999999999998,0.0,33.5,0.0
SP_4_1,2026-07-09,0.0,0.26949918789449095,-3.1210550481464017,-12.83541386960808,11.4,0.0,44.1,0.0
SP_4_1,2026-07-11,0.0,0.28622685115317154,-4.679634961466564,-13.225632257662737,18.6,0.0,34.2,0.0
SP_4_1,2026-07-12,0.0,0.28102363610814873,-4.995054741884582,-12.873200616526022,14.399999999999999,0.0,30.0,0.0
SP_4_1,2026-07-15,0.0,0.2654442086360736,-4.273329751316658,-12.863935338801241,5.7,0.0,26.6,0.0
SP_4_1,2026-07-17,0.0,0.2500461428499673,-5.8412827566415135,-13.726098466159451,4.800000000000001,0.0,21.7,0.0
SP_4_1,2026-07-18,0.0,0.2365122298166321,-6.319966983310148,-13.605591141053901,2.6,0.0,10.6,0.0
SP_4_1,2026-07-21,0.0,0.25108495825791943,-4.905956880150823,-12.105958596718214,9.9,0.0,14.700000000000001,0.0
SP_4_1,2026-07-23,0.0,0.24937148146297633,-5.0074695019103785,-12.383024764821254,17.5,0.0,17.5,0.0
SP_4_1,2026-07-24,0.0,0.2543532747045551,-5.8425058904775105,-12.85010345308618,10.6,0.0,20.5,0.0
SP_4_1,2026-07-27,0.0,0.31244121424702326,-4.884586985838289,-12.584347606317284,28.7,0.0,49.2,0.0
SP_4_1,2026-07-29,0.0,0.3087796794707003,-5.567461083623443,-12.267094050366756,8.4,0.0,40.0,0.0
SP_4_1,2026-07-30,0.0,0.3236949373080195,-6.267004266885655,-13.112948682613151,16.1,0.0,47.8,0.0
SP_4_1,2026-08-02,0.0,0.26717381654874944,-5.200304385253968,-12.166252388312909,0.3,0.0,16.5,0.0
SP_4_1,2026-08-04,0.0,0.2558536180810178,-4.723613755881899,-11.77972955135187,2.4,0.0,15.299999999999999,0.0
SP_4_1,2026-08-05,0.0,0.24715129025525376,-5.818298125191297,-12.664430114150685,2.4,0.0,10.5,0.0
SP_4_1,2026-08-08,0.0,0.28324908659642567,-4.482208425338074,-11.997996287264476,19.8,0.0,22.2,0.0
SP_4_1,2026-08-10,0.0,0.2521577325198391,-5.22606264985244,-12.211429551226827,5.1,0.0,21.0,0.0
SP_4_1,2026-08-11,0.0,0.24333649027002305,-6.030270201063249,-12.544637713724931,0.75,0.0,20.55,0.0
SP_4_1,2026-08-14,0.0,0.2900221058200658,-6.00455812698265,-12.740209292697697,18.5,0.0,23.75,0.0
SP_4_1,2026-08-16,0.0,0.2568183536592353,-6.098545547427698,-12.53214611805779,17.8,0.0,19.25,0.0
SP_4_1,2026-08-17,0.0,0.23196012027604074,-6.844726211645006,-13.133888558815043,0.65,0.0,19.3,0.0
SP_4_1,2026-08-20,0.0,0.17364493939149997,-5.05688760102232,-12.64596786978688,2.0,0.0,19.849999999999998,0.0
SP_4_1,2026-08-22,0.0,0.15155300968803637,-7.271459581529528,-13.718259207221825,2.8,0.0,3.45,0.0
SP_4_1,2026-08-23,0.0,0.15,-7.8413152391038565,-14.04300451841017,1.4000000000000001,0.0,3.45,0.0
SP_4_1,2026-08-26,0.0,0.15,-4.863265602259278,-15.03521463688394,0.6,0.0,3.4,0.0
SP_4_11,2026-04-06,0.0,0.26492696314924025,-9.554163012870266,-18.57799762589815,10.600000000000001,0.0,14.5,0.0
SP_4_11,2026-04-09,0.0,0.2792165494367229,-5.0454618736105825,-13.612016895234769,9.2,0.0,19.900000000000002,0.0
SP_4_11,2026-04-11,0.0,0.28005350417288666,-4.154170434795194,-12.907587783284,12.7,0.0,23.3,0.0
SP_4_11,2026-04-12,0.0,0.27379679473679963,-5.090421605353784,-13.725396435432039,6.4,0.0,18.7,0.0
SP_4_11,2026-04-18,0.0,0.2902318765127099,-5.214182244151151,-13.564401847898575,12.7,0.0,21.1,0.0
SP_4_11,2026-04-21,0.0,0.29064372722599097,-4.851924023071302,-13.423607592031823,5.5,0.0,20.2,0.0
SP_4_11,2026-04-23,0.0,0.30025790534516617,-5.807965505864553,-14.961328320369113,9.1,0.0,14.9,0.0
SP_4_11,2026-04-24,0.0,0.31109454171255385,-5.0394913774780665,-13.591912989342735,12.899999999999999,0.0,19.5,0.0
SP_4_11,2026-04-30,0.0,0.3406196027757136,-6.3207698797431,-15.266066445977458,3.8000000000000003,0.0,38.3,0.0
SP_4_11,2026-05-03,0.0,0.301139561426489,-10.122813757994376,-20.279189205926688,0.0,0.0,13.3,0.0
SP_4_11,2026-05-05,0.0,0.269567803373049,-9.342439219503063,-18.595617601431897,0.3,0.0,2.8000000000000003,0.0
SP_4_11,2026-05-06,0.0,0.25112599650329115,-10.417380250431869,-20.460990764412283,0.3,0.0,0.9000000000000001,0.0
SP_4_11,2026-05-13,0.0,0.28859503024199223,-2.774004391429351,-18.623084149473684,16.3,0.0,18.7,0.0
SP_4_11,2026-05-15,0.0,0.27194188253819723,-9.68703893497527,-23.01778651864189,0.1,0.0,18.400000000000002,0.0
SP_4_11,2026-05-16,0.0,0.26441714352907697,-9.953480054928852,-23.190107318810995,0.1,0.0,17.5,0.0
SP_4_11,2026-05-17,0.0,0.2590219147222564,-8.110192078411725,-20.440878280252463,0.7999999999999999,0.0,17.1,0.0
SP_4_11,2026-05-18,0.0,0.23419157942375457,-2.8633483116817624,-17.726873517225687,0.7,0.0,5.2,0.0
SP_4_11,2026-05-24,0.0,0.15,-9.443783066721462,-23.981199630689247,1.4000000000000001,0.0,1.6,0.0
SP_4_11,2026-05-25,0.0,0.19025584089046635,-7.3362541305380224,-22.594347401487184,5.9,0.0,6.2,0.0
SP_4_11,2026-05-27,0.0,0.24896715881190792,-3.974521738992227,-20.81612262568532,11.4,0.0,13.0,0.0
SP_4_11,2026-05-28,0.0,0.2552097819259075,-6.974111675218667,-22.498912988450513,8.5,0.0,14.5,0.0
SP_4_11,2026-05-29,0.0,0.267519443413768,-6.196484486033571,-20.655343253035326,7.300000000000001,0.0,18.0,0.0
SP_4_11,2026-05-30,0.0,0.2689387138317353,-11.898722583569732,-21.221566200912363,7.4,0.0,18.8,0.0
SP_4_11,2026-06-08,0.0,0.15,-10.531510669909842,-21.677878735973767,0.0,0.0,1.2999999999999998,0.0
SP_4_11,2026-06-09,0.0,0.15,-10.32665487767516,-21.395192242225917,0.0,0.0,1.2999999999999998,0.0
